ImageId,EncodedPixels
259b35151d4a7a5ffdd7ab7f171b142db8cfe40beeee67277fac6adca4d042c4,60731 3 61241 6 61752 8 62264 7 62776 5 63288 4
259b35151d4a7a5ffdd7ab7f171b142db8cfe40beeee67277fac6adca4d042c4,185685 5 186198 5 186711 6 187223 8 187736 8 188248 8 188740 9 188751 18 189248 35 189757 38 190267 42 190778 47 191290 50 191804 50 192326 41 192839 41 193353 40 193870 35 194390 29 194904 27 195418 26 195936 22 196449 23 196962 23 197474 23 197987 23 198499 23 199012 22 199524 22 200037 22 200549 22 201062 21 201574 22 202087 21 202599 22 203112 21 203624 21 204136 21 204648 21 205160 21 205673 21 206185 21 206697 21 207209 22 207721 22 208233 23 208745 23 209257 23 209769 23 210281 23 210793 23 211306 22 211819 21 212331 21 212844 19 213356 19 213869 19 214381 19 214893 19 215405 18 215917 18 216429 18 216941 18 217454 16 217967 15 218480 14 218995 11 219510 8 220023 7 220536 5 221048 5 221560 5 222073 5 222585 5 223099 1
259b35151d4a7a5ffdd7ab7f171b142db8cfe40beeee67277fac6adca4d042c4,173887 3 174398 5 174910 6 175424 3
259b35151d4a7a5ffdd7ab7f171b142db8cfe40beeee67277fac6adca4d042c4,11086 1 11598 5 12110 5 12622 6 13134 6 13646 6 14158 6 14670 6 15182 5 15696 2
259b35151d4a7a5ffdd7ab7f171b142db8cfe40beeee67277fac6adca4d042c4,29019 2 29531 2 30043 3 30556 2 31068 3 31580 3 32092 3 32605 2 33117 2 33629 2 34142 1 34654 2
259b35151d4a7a5ffdd7ab7f171b142db8cfe40beeee67277fac6adca4d042c4,250740 1 251251 3 251763 3 252274 4 252786 4 253297 5 253809 5 254321 4 254833 3
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,1 11 520 12 1039 13 1558 14 2077 15 2596 15 3115 16 3634 16 4153 16 4672 16 5191 16 5710 15 6229 15 6748 15 7267 14 7786 13 8306 11 8827 7
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,68509 5 69028 6 69547 7 70066 8 70585 8 71104 8 71623 8 72142 8 72661 9 73180 9 73699 10 74218 11 74737 17 75256 18 75775 18 76294 19 76814 19 77334 19 77853 20 78372 20 78891 20 79410 21 79929 21 80448 22 80967 22 81486 22 82005 23 82524 23 83043 23 83562 22
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,30634 8 31151 12 31669 15 32188 17 32706 19 33225 20 33744 20 34263 21 34782 21 35301 21 35819 22 36337 24 36855 26 37373 27 37891 28 38409 30 38928 30 39446 32 39965 33 40002 7 40484 47 41003 48 41522 49 42041 49 42564 45 43089 39 43611 37 44132 35 44652 34 45171 34 45691 33 46213 30 46734 28 47257 24 47781 20 48301 19 48820 20 49340 19 49860 18 50380 17 50901 15 51422 13 51942 12 52462 11 52982 10 53502 9 54022 8 54542 7 55062 4
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,43598 1 44117 1
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,55556 6 56072 13 56590 17 57108 20 57626 23 58145 24 58663 26 59182 27 59700 28 60219 29 60738 30 61257 30 61776 30 62295 29 62814 30 63333 29 63852 29 64371 29 64891 28 65410 28 65930 26 66451 24 66971 23 67491 21 68010 21 68529 21 69048 20 69567 20 70087 18 70606 17 71126 15 71647 11 72168 7
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,20 16 40 20 539 40 1058 18 1077 21 1577 40 2096 40 2615 40 3135 40 3654 40 4173 40 4693 40 5212 40 5731 40 6251 39 6769 40 7289 39 7808 39 8328 38 8848 37 9367 37 9887 35 10406 20 10430 11 10926 18 10951 7 11446 16 11967 13
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,73747 6 74258 16 74773 21 75290 25 75807 28 76326 29 76844 30 77363 32 77882 33 78400 35 78919 36 79438 37 79957 37 80476 37 80995 37 81514 37 82033 38 82552 38 83071 38 83590 37
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,54073 7 54587 13 55101 18 55619 19 56137 20 56655 21 57174 21 57693 21 58211 21 58729 22 59248 21 59767 21 60286 21 60805 20 61302 7 61324 19 61818 13 61844 17 62337 16 62363 15 62855 19 62883 14 63374 20 63404 11 63892 23 63924 10 64410 25 64444 8 64928 27 64963 7 64973 6 65446 29 65483 16 65965 29 66002 17 66484 30 66521 19 67005 29 67040 20 67527 26 67559 21 68049 24 68077 23 68568 51 69087 52 69606 54 69662 10 70125 68 70646 67 71166 67 71688 64 72219 53 72740 11 72752 39 73260 51 73780 50 74299 51 74818 51 75338 50 75857 51 76376 51 76896 49 77415 49 77934 48 78453 47 78973 44 79492 43 80012 41 80532 8 80543 29 81051 8 81063 8 81072 18 81571 7 81583 7 81592 17 82091 6 82102 7 82111 17 82610 6 82621 26 83129 7 83139 27 83648 8 83657 27
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,27570 9 28087 12 28606 12 29126 10 29645 10 30165 9 30685 6
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,47292 6 47810 8 48329 8 48849 7 49370 3
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,58193 3 58711 4 59231 2
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,67 15 586 15 1106 12 1628 4
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,83117 4 83635 6
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,41628 5 42147 6 42666 6 43184 7 43703 7 44222 7 44741 7 45259 8 45778 8 46297 8 46817 7 47336 7 47842 20 48361 20 48880 19 49399 19 49919 18 50438 17 50958 16 51480 11
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,148 25 668 24 1192 18 1715 14 2236 11 2756 10 3275 10 3794 10 4313 11 4832 12 5351 12 5870 13 6389 13 6909 12 7428 12 7948 11 8468 10 8988 9 9508 7 10029 8 10512 13 10549 8 11030 15 11067 10 11548 17 11585 11 12067 17 12104 11 12585 24 12622 11 13102 29 13141 11 13619 33 13660 10 14137 35 14178 11 14655 37 14697 10 15174 38 15217 9 15693 40 15736 8 16211 51 16730 45 17249 46 17768 47 18287 47 18806 48 19325 48 19845 48 20364 48 20883 48 21403 48 21922 48 22441 48 22960 48 23480 47 23999 47 24518 48 25037 48 25557 47 26076 47 26596 47 27116 46 27635 46 28154 46 28674 45 29193 45 29713 43 30232 43 30752 42 31272 41 31791 40 32311 39 32830 39 33348 39 33868 38 34387 37 34906 37 35423 38 35941 39 36459 39 36979 36 37498 34 38017 33 38535 33 39054 33 39573 33 40091 35 40610 37 41129 38 41648 39 42167 40 42687 40 43206 39 43726 38 44246 37 44766 36 45285 37 45805 38 46327 37 46848 36 47368 36 47888 35 48408 34 48928 33 49448 32 49968 31 50488 29 51008 26 51528 23 52052 16
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,56182 4 56700 7 57219 8 57739 9 58258 9 58778 9 59298 7
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,62441 8 62958 12 63475 15 63993 16 64511 18 65030 19 65548 20 66066 21 66585 21 67104 21 67622 22 68141 22 68660 22 69179 21 69697 22 70217 21 70736 20 71255 20 71773 22 72293 21 72812 20 73331 19 73850 18 74369 17 74887 18 75406 18 75924 20 76443 21 76963 21 77481 23 78000 24 78518 25 79037 24 79556 24 80075 21 80593 10 80605 7 81112 10 81126 1 81632 9 82150 10 82669 9 83188 9 83709 5
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,20427 8 20945 11 21464 12 21983 13 22503 13 23022 14 23541 14 24060 16 24580 16 25099 16 25619 16 26139 16 26659 15 27179 15 27699 14 28219 14 28738 15 29257 15 29776 16 30289 23 30807 25 31324 27 31843 28 32361 30 32880 31 33398 32 33917 32 34435 33 34954 32 35473 32 35992 31 36511 21 36535 7 37030 20 37056 3 37549 20 38068 21 38588 20 38611 10 39107 37 39626 39 40146 41 40665 42 41185 42 41706 4 41715 32 42235 32 42754 32 43273 32 43792 32 44312 31 44831 32 45350 32 45869 32 46388 32 46908 32 47427 32 47945 34 48464 34 48980 37 49497 40 50015 41 50532 43 51050 45 51569 45 52087 46 52606 46 53124 47 53643 47 54162 47 54681 46 55199 47 55718 45 56237 42 56755 42 57274 42 57793 42 58312 42 58831 42 59350 41 59870 40 60389 39 60908 39 61427 38 61946 38 62465 37 62984 37 63504 35 64024 33 64545 30 64585 4 65065 27 65099 14 65585 23 65615 19 66108 16 66133 20 66630 10 66650 23 67146 9 67168 24 67661 13 67686 25 68178 17 68205 25 68695 19 68724 26 69212 23 69243 26 69730 25 69762 26 70248 27 70281 24 70766 28 70801 23 71285 29 71320 22 71804 30 71839 21 72323 31 72358 20 72841 56 73360 56 73879 56 74398 56 74917 55 75436 54 75955 54 76474 20 76497 31 76994 19 77017 30 77513 18 77537 29 78032 18 78055 30 78551 52 79070 13 79086 35 79589 50 80107 50 80624 51 81138 53 81653 55 82169 54 82687 50 83205 50 83725 48
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,2795 7 3313 10 3832 11 4350 12 4869 12 5388 13 5906 15 6419 21 6934 25 7452 26 7971 25 8490 25 9009 24 9528 23 10048 22 10568 20 11087 19 11606 18 12126 16 12646 12 13169 3
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,11640 10 12157 15 12675 19 13194 24 13701 6 13713 33 14219 8 14232 35 14736 12 14750 41 15254 58 15773 59 16292 59 16812 58 17333 56 17853 55 18374 52 18894 50 19414 47 19935 44 20455 41 20976 38 21496 36 22017 33 22537 31 23057 29 23577 26 24097 23 24617 17 25138 11 25658 10 26177 10 26697 9 27217 9 27736 9 28256 8 28775 9 29294 9 29814 8 30333 8 30853 7 31372 7 31891 7 32410 6 32930 5
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,40212 9 40729 14 41246 17 41765 19 42283 22 42802 23 43321 24 43840 25 44359 26 44877 27 45396 27 45915 27 46433 28 46952 29 47471 29 47990 29 48509 29 49028 29 49547 29 50066 30 50585 30 51104 30 51623 30 52142 30 52662 30 53181 34 53700 37 54220 38 54740 38 55260 38 55780 38 56301 37 56822 36 57343 35 57862 36 58381 36 58900 36 59419 36 59938 36 60457 36 60976 37 61495 37 62014 37 62533 37 63051 38 63570 37 64089 37 64608 37 65127 37 65646 36 66165 35 66684 35 67203 35 67722 34 68242 32 68761 31 69280 30 69800 28 70319 27 70838 26 71358 25 71877 24 72396 24 72914 24 73433 24 73951 24 74469 24 74987 20 75505 21 76024 21 76543 20 77061 21 77580 20 78096 23 78611 26 79128 27 79645 23 80162 26 80680 28 81198 29 81716 10 81729 18 82235 9 82248 18 82753 8 82767 18 83271 9 83284 20 83790 8 83803 19
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,18958 7 19476 9 19993 12 20013 9 20511 13 20531 13 21030 13 21049 16 21548 15 21568 18 22067 15 22087 19 22586 15 22607 20 23105 15 23127 20 23624 15 23646 21 24143 15 24165 22 24661 15 24685 22 25180 15 25204 22 25699 14 25724 21 26217 14 26244 21 26736 19 26764 20 27255 24 27283 21 27776 2 27781 42 28298 44 28816 45 29335 46 29853 47 30372 48 30891 48 31410 49 31929 49 32449 49 32968 49 33487 49 34007 49 34526 49 35046 49 35566 48 36086 47 36606 46 37126 45 37647 42 38167 40 38688 37 39208 30 39730 19 40254 6 40262 1
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,51165 8 51682 12 52199 14 52717 16 53236 16 53755 17 54274 17 54793 17 55313 16 55833 16 56353 15 56873 13 57392 12 57911 12 58431 9 58950 11 59470 10 59989 7 60508 7 61029 2
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,70907 2 71424 6 71941 8 72457 11 72973 15 73491 17 74009 18 74528 18 75046 19 75564 20 76083 20 76601 21 77120 21 77639 21 78157 22 78676 21 79195 21 79713 22 80232 22 80751 21 81269 22 81788 22 82307 21 82826 21 83345 21 83864 20
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,62099 1 62614 9 63132 12 63650 14 64169 16 64687 18 65206 19 65725 19 66244 19 66763 20 67283 20 67803 19 68322 20 68841 20 69361 20 69881 19 70400 20 70920 20 71439 20 71959 20 72479 20 72999 20 73519 20 74039 19 74559 19 75079 19 75599 18 76119 19 76639 19 77159 19 77679 19 78199 19 78719 20 79239 19 79760 18 80280 18 80800 18 81320 18 81839 18 82360 16 82880 16 83400 15 83920 13
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,14868 8 15386 10 15904 12 16423 12 16942 13 17461 14 17980 14 18499 15 19017 16 19536 17 20055 18 20574 19 21093 20 21612 21 22131 22 22650 22 23169 23 23689 22 24208 22 24728 21 25247 22 25766 22 26286 21 26805 21 27325 20 27844 21 28363 21 28883 20 29402 20 29922 20 30441 20 30960 21 31479 21 31999 20 32518 20 33037 21 33557 20 34076 21 34595 21 35115 20 35635 19 36154 19 36674 18 37193 18 37714 15 38234 13 38756 9
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,83375 7 83893 8
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,354 22 873 23 1392 23 1912 22 2431 21 2951 20 3470 20 3990 19 4509 19 5028 18 5547 18 6066 18 6586 16 7105 16 7624 16 8144 15 8664 14 9183 14 9703 13 10222 12 10742 11 11261 10 11782 7
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,41880 8 42398 11 42916 12 43435 13 43954 13 44473 14 44992 14 45511 15 46030 16 46549 17 47069 16 47588 17 48108 16 48627 16 49146 17 49666 16 50186 16 50705 16 51224 17 51744 16 52263 16 52783 15 53302 16 53822 15 54341 16 54861 15 55381 15 55900 15 56420 15 56940 14 57460 14 57980 13 58502 9
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,11799 3 12316 7 12835 8 13354 9 13873 10 14392 11 14912 10 15431 11 15950 12 16469 13 16989 13 17508 13 18028 13 18547 14 19066 15 19585 15 20104 16 20623 16 21143 16 21663 15 22182 15 22701 16 23221 16 23740 16 24260 16 24779 16 25298 17 25818 16 26338 15 26857 16 27376 16 27895 16 28415 15 28934 16 29454 15 29973 16 30492 16 31012 16 31531 16 32051 15 32570 15 33090 14 33609 14 34129 13 34648 13 35168 12 35687 11 36207 10 36726 11 37245 12 37765 12 38285 12 38804 12 39323 12 39844 10 40363 10 40883 9 41403 8 41922 8 42442 7 42962 6 43483 2
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,69410 7 69927 11 70445 13 70963 15 71482 15 72001 15 72520 17 73041 17 73563 15 74084 14 74603 14 75121 15 75639 17 76158 18 76677 18 77197 17 77715 18 78235 16 78755 15 79274 14 79793 14 80313 12 80833 10 81353 7
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,82913 4 83430 8 83950 6
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,47686 6 48184 5 48203 11 48702 8 48722 12 49219 12 49240 14 49738 13 49758 16 50257 14 50277 17 50776 14 50796 17 51296 14 51315 18 51344 5 51815 14 51835 17 51861 9 52335 13 52354 17 52379 11 52855 13 52874 17 52898 12 53374 14 53393 17 53417 13 53893 15 53912 17 53936 13 54412 37 54455 14 54930 38 54974 15 55448 39 55493 15 55967 40 56012 16 56484 42 56532 16 56991 54 57051 16 57508 57 57569 18 58026 59 58089 18 58544 61 58607 19 59042 5 59063 62 59126 19 59560 9 59581 17 59600 65 60078 12 60100 16 60121 64 60596 15 60620 15 60641 63 61115 16 61139 16 61160 43 61204 20 61634 17 61658 16 61681 41 61723 21 62154 17 62177 16 62201 32 62236 5 62242 21 62673 18 62696 17 62721 18 62741 9 62755 15 62773 10 63193 17 63215 17 63240 18 63260 9 63273 15 63293 10 63712 18 63734 18 63760 17 63781 9 63792 14 63812 10 64232 18 64253 18 64279 17 64301 8 64314 7 64330 12 64752 17 64772 18 64799 16 64820 9 64834 5 64844 18 65271 18 65291 19 65318 17 65339 9 65363 18 65790 19 65810 19 65838 18 65857 10 65882 4 65889 12 66310 38 66357 23 66382 4 66402 3 66408 13 66830 37 66877 22 66902 3 66916 2 66919 22 67349 37 67397 21 67422 3 67433 28 67869 37 67916 21 67942 2 67952 29 68389 36 68435 22 68463 1 68469 32 68908 36 68954 22 68982 38 69427 36 69474 21 69501 38 69947 34 69992 22 70021 37 70467 34 70511 22 70540 37 70986 34 71029 24 71060 36 71507 32 71548 24 71579 35 72027 31 72067 24 72099 33 72548 30 72586 24 72624 27 73068 29 73105 25 73144 25 73588 28 73625 24 73664 24 74108 28 74145 23 74184 24 74628 27 74664 23 74703 24 75147 27 75183 22 75222 24 75667 26 75703 20 75742 23 76186 26 76223 18 76261 23 76705 26 76742 17 76780 23 77225 25 77261 16 77300 23 77744 27 77780 16 77819 23 78264 27 78300 16 78339 22 78784 27 78819 17 78858 23 79304 27 79339 17 79378 22 79824 26 79858 18 79897 22 80344 26 80378 17 80417 21 80864 26 80898 17 80936 20 81395 14 81417 17 81455 20 81914 14 81937 17 81975 19 82434 14 82457 17 82494 18 82954 14 82977 16 83014 17 83473 14 83497 16 83534 16 83993 13 84017 14 84054 14
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,445 12 460 19 964 12 980 19 1483 11 1500 19 2002 12 2018 21 2522 11 2538 21 3042 10 3057 22 3561 12 3576 23 4080 38 4599 38 5119 38 5639 15 5655 21 6158 15 6175 20 6677 37 7197 37 7717 36 8237 35 8757 34 9278 32 9798 31 10318 29 10838 28 11358 27 11878 25 12398 24 12918 22 13438 20 13959 16 14477 9 14994 13 15512 16 16029 20 16548 22 17066 25 17584 28 18102 30 18144 6 18620 31 18661 10 19139 32 19179 13 19197 7 19658 33 19698 14 19715 8 20177 35 20217 25 20696 35 20736 25 21215 36 21255 25 21734 65 22253 11 22265 53 22772 11 22784 53 23291 65 23811 64 24330 64 24850 63 25370 62 25890 61 26410 60 26930 59 27449 59 27968 59 28487 59 29006 38 29046 19 29526 37 29565 19 30046 36 30084 19 30566 34 30603 19 31086 31 31122 19 31606 28 31642 18 32126 25 32162 17 32646 18 32682 16 33167 13 33203 14 33724 11 34247 1
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,491 29 1010 29 1529 29 2049 28 2569 27 3089 26 3609 25 4130 23 4650 22 5169 22 5689 21 6209 20 6729 19 7248 19 7767 19 8287 18 8807 17 9326 17 9846 16 10366 15 10886 14 11406 13 11926 12 12447 10 12968 8 13491 3
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,47731 8 48249 10 48768 10 49287 10 49807 9 50326 8
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,5717 2 6233 9 6750 12 7269 12 7788 13 8307 13 8825 14 9345 13 9864 13 10383 13 10902 12 11421 10 11939 11 12457 13 12976 15 13495 16 14014 17 14533 17 15052 16 15571 15 16090 15 16621 4 17140 12 17661 12 18179 14 18697 15 19216 16 19733 18 20250 19 20768 21 21287 21 21805 22 22324 22 22843 22 23363 21 23883 20 24403 19 24923 18 25442 18 25962 18 26482 18 27001 18 27520 18 28039 19 28558 20 29077 20 29596 20 30115 20 30635 19 31154 18 31674 16 32203 5
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,49829 6 50346 10 50864 11 51383 13 51902 14 52421 15 52940 15 53459 15 53978 17 54497 18 55016 20 55535 22 56054 23 56574 21 57093 21 57612 20 58132 19 58651 19 59171 18 59690 18 60209 19 60728 19 61247 19 61766 19 62286 17 62805 17 63324 17 63844 17 64363 17 64883 16 65402 15 65922 13 66442 11 66962 10 67482 7
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,54029 10 54545 14 55062 16 55579 18 56096 20 56614 22 57132 23 57651 24 58170 24 58688 25 59207 26 59726 26 60245 26 60764 27 61283 27 61802 27 62321 27 62840 28 63358 30 63877 30 64396 30 64916 29 65435 29 65954 29 66474 29 66993 29 67513 28 68032 28 68553 27 69074 25 69598 19 70118 18 70638 17 71158 15 71677 15 72193 17 72678 8 72710 17 73195 11 73228 17 73713 12 73746 18 74232 13 74265 17 74751 13 74784 16 75270 13 75293 3 75302 17 75788 15 75811 22 75836 1 76307 15 76330 22 76826 15 76849 21 77344 16 77367 22 77863 16 77885 23 78382 17 78403 25 78901 17 78920 27 79420 17 79438 28 79938 47 80457 47 80976 47 81495 46 82014 46 82532 19 82555 23 83050 21 83075 21 83570 15 83600 13
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,20 14 539 15 1057 16 1576 17 2095 17 2614 18 3134 18 3653 19 4172 19 4692 19 5212 18 5732 17 6251 17 6770 18 7290 17 7809 17 8329 16 8849 16 9369 16 9889 16 10409 15 10930 14 11450 14 11969 14 12488 14 13007 15 13526 15 14045 14 14564 14 15083 13 15602 13 16121 13 16640 13 17160 13 17679 13 18198 12 18718 11 19237 10 19756 10 20276 9 20796 7
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,10923 1 11440 5 11959 5 12478 5 12997 5 13519 1
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,66 18 585 18 1104 18 1623 18 2143 17 2662 17 3182 16 3701 17 4220 17 4740 16 5259 16 5779 15 6298 15 6817 15 7336 16 7854 17 8372 18 8891 18 9410 18 9928 19 10447 19 10966 18 11484 19 12003 19 12522 19 13041 18 13560 18 14078 18 14597 17 15116 16 15635 15 16155 12 16674 10
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,35393 8 35909 14 36427 17 36945 19 37464 19 37982 21 38501 21 39020 21 39539 22 40058 21 40576 22 41095 22 41614 22 42133 21 42652 22 43171 22 43689 23 44207 24 44723 27 45242 27 45761 27 46281 26 46802 24 47321 25 47840 26 48359 27 48878 29 49397 30 49917 30 50436 31 50956 31 51475 31 51995 30 52514 30 53034 29 53553 29 54073 21 54096 5 54593 19 54616 4 55113 17 55137 1 55634 14 56154 13 56672 14 57191 14 57711 15 58230 18 58749 20 59269 19 59790 17 60310 15 60830 13 61352 7
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,5320 2 5836 9 6353 12 6872 13 7390 13 7909 13 8428 13 8947 14 9466 14 9985 14 10504 14 11022 16 11541 16 12057 19 12571 24 13088 26 13607 26 14125 27 14644 27 15163 27 15681 28 16200 28 16719 28 17238 27 17757 6 17765 12 17778 6 18276 6 18285 9 18298 4 18795 6 18803 9 18818 3 19313 18 19336 4 19831 21 19854 4 20350 27 20869 28 21388 28 21907 28 22426 28 22945 28 23464 28 23983 28 24502 28 25021 28 25540 28 26059 27 26577 19 27096 19 27615 19 28134 19 28653 18 29173 17 29692 17 30211 16 30731 15 31250 14 31770 11 32291 6
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,38019 5 38536 9 39054 11 39572 13 40090 14 40608 15 41126 16 41645 17 42164 16 42682 17 43201 17 43720 17 44239 17 44758 17 45277 18 45796 18 46316 17 46836 18 47356 17 47876 17 48396 16 48915 16 49436 4 49448 2 49957 1 49967 2 50486 1
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,66044 4 66563 1
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,134 27 653 27 1173 26 1692 27 2212 26 2732 25 3252 24 3772 23 4292 22 4812 21 5332 20 5853 18 6374 16 6894 15 7414 13 7935 8
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,29720 9 30238 11 30757 12 31276 13 31796 12 32315 12 32834 13 33353 14 33872 15 34391 16 34910 17 35430 17 35949 18 36468 20 36988 20 37508 21 38027 22 38548 21 39068 21 39587 21 40107 21 40628 19 41148 18 41669 16 42188 16 42709 13 43229 12 43248 6 43749 11 43765 9 44269 10 44283 10 44789 9 44799 14 45310 23 45830 23 46349 23 46868 24 47388 24 47910 21 48431 4 48444 6 48965 4 49487 1
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,52560 3 53079 4 53598 4 54117 4 54636 4 55155 3 55674 3 56193 3 56712 3 57231 3 57750 3 58269 3 58788 4 59307 4 59826 5 60345 6 60367 5 60864 9 60885 8 61383 30 61902 38 62421 39 62941 39 63460 41 63979 41 64499 40 65018 40 65538 39 66057 39 66577 21 66599 17 67096 21 67120 16 67617 20 67639 16 68137 38 68658 37 69180 34 69703 30 70224 28 70744 27 71264 26 71784 25 72304 23 72825 20 73346 17 73866 15 74388 10
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,46859 2
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,59858 5
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,57274 1 57793 2 58312 3 58831 3
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,45867 6 46384 9 46902 11 47420 13 47939 13 48458 13 48977 14 49496 14 50016 14 50535 14 51053 15 51572 15 52091 16 52610 16 53129 16 53649 16 54168 16 54687 17 55206 17 55725 18 56244 18 56764 17 57283 17 57802 17 58321 18 58840 18 59359 18 59878 18 60397 18 60916 18 61435 18 61954 19 62473 19 62992 19 63511 18 64030 19 64549 19 65068 19 65587 19 66106 18 66625 19 67145 18 67664 18 68183 17 68702 17 69221 17 69740 18 70259 17 70778 17 71297 16 71816 16 72335 15 72854 12 73373 8
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,5921 6 6437 13 6954 16 7472 19 7990 22 8509 23 9027 25 9546 26 10065 26 10583 28 11103 28 11622 28 12141 28 12660 29 13179 30 13698 31 14218 31 14737 32 15256 33 15775 34 15827 6 16295 34 16344 10 16814 35 16862 12 17334 35 17381 13 17853 36 17899 14 18373 36 18418 15 18892 36 18936 16 19412 36 19455 16 19932 35 19974 17 20452 35 20493 17 20972 34 21012 18 21492 34 21530 19 22012 33 22049 19 22532 32 22567 20 23052 54 23572 53 24093 52 24614 49 25134 48 25654 10 25665 36 26175 45 26697 42 27220 38 27739 38 28258 38 28777 37 29296 37 29815 37 30333 37 30851 38 31370 37 31889 37 32407 38 32925 39 33444 39 33963 39 34482 38 35001 38 35519 39 36037 40 36556 39 37075 39 37593 16 37611 22 38112 16 38130 21 38630 17 38650 19 39149 17 39168 20 39668 16 39688 18 40186 16 40207 18 40705 17 40725 18 41223 18 41244 18 41742 19 41762 18 42261 37 42780 36 43298 36 43816 36 44335 20 44360 10 44854 19 45373 18 45892 17 46411 16 46931 14 47451 12 47971 8
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,81702 10 82219 15 82737 17 83256 19 83775 19
